timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;ICE_fuel_car_11;Car_availability_car_11;heating;cooling
189.250;9221.363;7079.389;21.000;7649.631;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14048.247;0.000
189.500;5697.300;7300.620;21.000;5335.227;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15975.180;0.000
189.750;6495.846;5110.434;21.000;5821.348;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15703.345;0.000
190.000;4153.592;0.000;21.000;4265.318;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17034.365;0.000
190.250;7330.414;0.000;21.000;6393.684;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15509.047;0.000
190.500;6549.343;0.000;21.000;5886.623;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16029.901;0.000
190.750;2235.276;0.000;21.000;3023.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18314.240;0.000
191.000;946.574;0.000;21.000;2152.347;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19067.255;0.000
191.250;888.704;0.000;21.000;2106.050;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19190.975;0.000
191.500;928.594;0.000;21.000;2134.386;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19260.173;0.000
191.750;3193.838;0.000;21.000;3622.544;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18203.683;0.000
192.000;289.973;0.000;21.000;1661.382;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19780.981;0.000
192.250;289.973;2591.222;21.000;1661.382;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19789.784;0.000
192.500;463.472;0.000;21.000;1775.892;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19726.980;0.000
192.750;675.646;0.000;21.000;1915.926;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19630.792;0.000
193.000;289.973;0.000;21.000;1661.382;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19821.346;0.000
193.250;381.694;0.000;21.000;1721.918;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19828.541;0.000
193.500;506.804;0.000;21.000;1804.490;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19825.892;0.000
193.750;588.582;2192.573;21.000;1858.464;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19847.062;0.000
194.000;866.569;0.000;21.000;2041.935;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19770.545;0.000
194.250;289.973;0.000;21.000;1661.382;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20073.891;0.000
194.500;289.973;0.000;21.000;1661.382;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20074.143;0.000
194.750;415.083;0.000;21.000;1743.955;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20010.083;0.000
195.000;588.582;4097.231;21.000;1858.464;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19915.245;0.000
195.250;502.147;0.000;21.000;1801.417;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19998.942;0.000
195.500;289.973;0.000;21.000;1661.382;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20148.525;0.000
195.750;381.694;0.000;21.000;1721.918;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20149.209;0.000
196.000;588.582;0.000;21.000;1858.464;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20098.153;0.000
196.250;463.472;0.000;21.000;1775.892;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20171.758;0.000
196.500;571.333;0.000;21.000;1847.079;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20119.314;0.000
196.750;318.773;2569.075;21.000;1680.390;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20244.716;0.000
197.000;557.264;0.000;21.000;1837.794;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20115.114;0.000
197.250;349.714;0.000;21.000;1703.306;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20253.296;0.000
197.500;472.382;1727.481;21.000;1783.020;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20229.415;0.000
197.750;704.446;0.000;21.000;1934.934;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20157.294;0.000
198.000;2460.076;0.000;21.000;3114.965;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19302.831;0.000
198.250;2510.292;0.000;21.000;3151.984;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19303.237;0.000
198.500;356.537;19135.178;21.000;1705.689;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20419.279;0.000
198.750;556.767;8438.082;21.000;1841.582;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20318.265;0.000
199.000;1510.542;7685.077;21.000;2487.336;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19850.187;0.000
199.250;2119.646;6289.804;21.000;2906.540;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19554.750;0.000
199.500;1016.743;1483.862;21.000;2195.707;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;20114.029;0.000
199.750;2893.974;0.000;21.000;3452.566;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19158.199;0.000
200.000;2885.976;0.000;8.000;2524.719;0.000;0.000;0.300;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;19888.778;0.000
200.250;880.982;0.000;6.000;1043.610;0.000;0.000;0.300;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;20867.649;0.000
200.500;2078.666;0.000;6.000;1847.782;0.000;0.000;0.300;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;20075.114;0.000
200.750;1809.743;885.888;7.000;1749.863;0.000;0.000;0.300;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;19964.397;0.000
201.000;1184.517;0.000;5.000;1212.167;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;20190.517;0.000
201.250;2981.692;3167.049;4.000;2309.429;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18594.616;0.000
201.500;1249.589;4075.084;4.000;1171.006;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18681.746;0.000
201.750;1149.325;0.000;4.000;1108.310;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18122.219;0.000
202.000;1048.062;1594.598;4.000;1029.261;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18160.724;0.000
202.250;663.901;0.000;3.000;691.580;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18691.101;0.000
202.500;888.659;1328.832;3.000;824.166;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18727.461;0.000
202.750;1003.922;2259.014;3.000;895.062;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18928.366;0.000
203.000;857.066;3765.024;7.000;1066.492;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18824.269;0.000
203.250;777.513;0.000;6.000;964.802;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18782.099;0.000
203.500;754.631;3388.521;6.000;946.496;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18671.880;0.000
203.750;989.527;0.000;6.000;1108.987;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18421.700;0.000
204.000;4278.293;0.000;6.000;3278.950;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;16635.229;0.000
204.250;2676.030;2768.400;8.000;2376.665;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17240.185;0.000
204.500;1439.307;6754.895;9.000;1633.793;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17680.859;0.000
204.750;2309.696;5426.063;8.000;2131.438;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17180.953;0.000
205.000;2891.853;1262.390;8.000;2520.870;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;16773.188;0.000
205.250;5127.905;0.000;6.000;3835.391;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;15633.579;0.000
205.500;2261.441;1417.421;6.000;1941.260;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;16934.663;0.000
205.750;1142.333;1926.806;5.000;1140.533;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17358.750;0.000
206.000;5520.611;0.000;5.000;4025.324;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;14978.171;0.000
206.250;1083.469;0.000;6.000;1171.404;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17280.510;0.000
206.500;981.436;3233.491;7.000;1177.292;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17326.789;0.000
206.750;1320.490;5470.358;7.000;1418.832;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17242.708;0.000
207.000;1340.181;4230.115;6.000;1348.009;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17406.803;0.000
207.250;1150.246;1993.248;7.000;1309.362;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17499.265;0.000
207.500;1349.397;0.000;7.000;1439.758;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17473.813;0.000
207.750;1159.120;0.000;5.000;1171.256;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17762.783;0.000
208.000;734.635;1971.101;5.000;864.065;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;18085.695;0.000
208.250;1011.641;0.000;7.000;1192.222;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17865.339;0.000
208.500;1063.822;1461.715;8.000;1307.875;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17820.636;0.000
208.750;1981.994;0.000;9.000;1996.123;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17339.263;0.000
209.000;1142.567;4938.825;10.000;1534.170;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17742.996;0.000
209.250;2584.115;0.000;9.000;2429.547;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;17029.719;0.000
209.500;4304.902;0.000;9.000;3557.875;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;16150.450;0.000
209.750;8529.463;0.000;11.000;6487.909;0.000;0.000;0.388;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.087;False;13884.776;0.000
210.000;8659.896;9191.087;16.000;6948.674;0.000;0.000;0.300;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;13503.470;0.000
210.250;6582.491;6223.362;17.000;5681.875;0.000;0.000;0.300;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;14409.867;0.000
210.500;6361.280;2591.222;17.000;5508.892;0.000;0.000;0.300;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;14470.506;0.000
210.750;3441.936;6422.687;16.000;3533.566;0.000;0.000;0.300;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;15931.204;0.000
211.000;4873.516;4938.825;15.000;4408.456;0.000;0.000;0.300;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.135;False;0.001;False;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;15208.840;0.000
211.250;5023.903;5337.475;15.000;4504.415;0.000;0.000;0.165;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;15127.920;0.000
211.500;5814.363;6245.510;14.000;4954.322;0.000;0.000;0.165;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;14766.635;0.000
211.750;3631.911;3609.993;13.000;3440.840;0.000;0.000;0.165;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;15910.479;0.000
212.000;3700.604;7352.869;13.000;3482.607;0.000;0.000;0.165;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;15854.446;0.000
212.250;1624.434;9966.239;15.000;2228.822;0.000;0.000;0.165;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;16806.389;0.000
212.500;4029.804;7485.753;16.000;3909.949;0.000;0.000;0.165;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.078;False;0.000;True;0.009;False;0.077;False;0.000;True;15508.482;0.000
212.750;4181.687;5049.561;18.000;4150.844;0.000;0.000;0.088;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.078;False;0.000;True;0.009;False;0.000;True;0.000;True;15339.375;0.000
213.000;8181.283;1971.101;21.000;7012.420;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13142.053;0.000
213.250;6347.573;3299.932;21.000;5784.806;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14081.700;0.000
213.500;4688.765;7662.930;21.000;4709.638;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14856.069;0.000
213.750;5108.637;1771.776;21.000;4975.342;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14621.099;0.000
214.000;7198.300;1838.217;21.000;6358.762;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13550.727;0.000
214.250;7545.056;0.000;21.000;6570.392;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13406.813;0.000
214.500;2549.381;0.000;21.000;3258.084;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15943.063;0.000
214.750;5260.350;0.000;21.000;5038.310;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14573.364;0.000
215.000;7203.833;1793.923;21.000;6289.280;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13673.489;0.000
215.250;1625.664;0.000;21.000;2621.597;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16498.009;0.000
215.500;2012.629;0.000;21.000;2846.639;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16310.395;0.000
215.750;1177.165;0.000;21.000;2316.270;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16758.458;0.000
216.000;308.466;1241.528;21.000;1676.176;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17283.619;0.000
216.250;534.808;0.000;21.000;1855.577;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17215.717;0.000
216.500;701.246;1064.167;21.000;1971.231;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17213.107;0.000
216.750;2640.551;4611.388;21.000;3255.680;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16319.928;0.000
217.000;1347.643;0.000;21.000;2372.778;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17093.016;0.000
217.250;618.781;0.000;21.000;1878.395;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17530.083;0.000
217.500;447.354;0.000;21.000;1765.254;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17686.782;0.000
217.750;613.718;0.000;21.000;1875.054;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17679.540;0.000
218.000;696.245;1795.781;21.000;1929.522;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17716.081;0.000
218.250;354.782;0.000;21.000;1704.156;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17965.292;0.000
218.500;434.443;2083.993;21.000;1756.732;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18000.242;0.000
