timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;ICE_fuel_car_11;Car_availability_car_11;ICE_fuel_car_12;Car_availability_car_12;heating;cooling
4063.250;749.502;4237.442;15.000;1546.666;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4063.500;670.968;0.000;15.000;1497.826;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4063.750;3712.376;2148.774;15.000;3500.168;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4064.000;3818.143;1292.270;10.000;3219.975;0.000;0.000;0.046;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4064.250;2367.939;1487.613;6.000;1985.710;0.000;0.000;0.057;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4064.500;1615.673;0.000;3.000;1278.362;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4064.750;537.982;751.320;5.000;707.086;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4065.000;2733.669;991.742;6.000;2231.024;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4065.250;1993.121;0.000;4.000;1602.262;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4065.500;2897.850;0.000;4.000;2194.599;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4065.750;3028.768;961.689;5.000;2351.217;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4066.000;2090.700;1081.900;6.000;1801.881;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4066.250;734.760;1081.900;5.000;836.960;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4066.500;3115.659;0.000;4.000;2338.353;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4066.750;1846.290;0.000;4.000;1500.570;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4067.000;1783.363;1262.217;4.000;1464.215;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4067.250;2145.704;1697.982;3.000;1637.993;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4067.500;1134.879;1517.665;4.000;1033.194;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4067.750;624.042;0.000;4.000;691.868;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4068.000;2630.999;4192.363;4.000;2016.460;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4068.250;2343.832;4027.073;5.000;1896.929;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4068.500;819.753;3951.941;5.000;891.037;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4068.750;3238.321;1021.795;5.000;2487.292;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4069.000;826.808;0.000;5.000;895.693;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4069.250;737.119;0.000;5.000;836.498;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4069.500;857.976;0.000;4.000;846.264;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4069.750;685.425;1337.349;4.000;732.381;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4070.000;1190.889;0.000;4.000;1066.589;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4070.250;2799.480;0.000;4.000;2132.355;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4070.500;1697.702;0.000;3.000;1330.483;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4070.750;1283.553;0.000;4.000;1127.145;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4071.000;1114.808;0.000;4.000;1016.525;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4071.250;1004.309;0.000;4.000;943.596;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4071.500;498.140;0.000;4.000;609.524;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4071.750;425.231;0.000;4.000;561.404;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4072.000;2986.823;0.000;5.000;2322.055;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4072.250;815.393;0.000;6.000;958.911;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4072.500;1672.300;0.000;5.000;1454.470;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4072.750;3822.944;0.000;5.000;2873.895;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4073.000;6330.956;0.000;4.000;4458.431;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4073.250;3015.160;0.000;5.000;2340.006;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4073.500;2944.101;0.000;6.000;2365.414;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4073.750;3029.527;1036.821;6.000;2433.754;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4074.000;681.416;1277.243;7.000;955.914;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4074.250;581.066;3921.888;8.000;950.201;0.000;0.000;0.070;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.000;0.000
4074.500;5089.754;0.000;10.000;4070.922;0.000;0.000;0.057;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4074.750;3236.332;0.000;9.000;2772.676;0.000;0.000;0.057;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4075.000;4602.752;2749.829;9.000;3674.514;0.000;0.000;0.057;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4075.250;6466.931;1457.560;8.000;4830.088;0.000;0.000;0.057;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4075.500;3621.613;2043.589;9.000;3022.178;0.000;0.000;0.057;0.000;True;0.033;False;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4075.750;2283.049;3020.304;11.000;2278.726;0.000;0.000;0.024;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4076.000;1022.242;0.000;11.000;1450.887;0.000;0.000;0.024;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4076.250;886.575;976.715;10.000;1300.810;0.000;0.000;0.024;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4076.500;1727.243;1382.428;10.000;1879.535;0.000;0.000;0.024;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4076.750;2531.091;1863.272;9.000;2366.300;0.000;0.000;0.024;0.000;True;0.000;True;0.000;True;0.000;True;0.013;False;0.000;True;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4077.000;2856.543;1066.874;15.000;3032.167;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4077.250;4897.564;1367.402;15.000;4387.516;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4077.500;7633.511;3200.621;15.000;6193.940;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4077.750;7390.647;1111.953;15.000;6042.012;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4078.000;2853.056;0.000;15.000;3044.715;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4078.250;1496.989;1457.560;15.000;2141.302;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4078.500;3473.180;0.000;15.000;3458.936;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4078.750;1749.313;0.000;15.000;2308.236;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4079.000;1292.757;0.000;15.000;1991.903;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4079.250;1270.505;0.000;15.000;1974.101;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4079.500;1620.833;0.000;15.000;2160.796;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4079.750;926.900;0.000;15.000;1707.544;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4080.000;362.579;0.000;15.000;1292.294;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4080.250;485.289;0.000;15.000;1382.010;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4080.500;2156.968;0.000;15.000;2486.565;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4080.750;479.946;0.000;15.000;1377.736;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4081.000;586.069;0.000;15.000;1462.634;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4081.250;451.839;0.000;15.000;1348.213;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4081.500;401.579;0.000;15.000;1315.042;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4081.750;549.997;0.000;15.000;1412.998;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4082.000;505.729;0.000;15.000;1383.781;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4082.250;505.729;1138.510;15.000;1383.781;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4082.500;505.844;1542.981;15.000;1383.857;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4082.750;675.938;0.000;15.000;1496.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4083.000;435.634;0.000;15.000;1337.518;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4083.250;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4083.500;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4083.750;563.605;0.000;15.000;1421.979;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4084.000;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4084.250;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4084.500;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4084.750;563.605;913.804;15.000;1421.979;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4085.000;667.754;0.000;15.000;1490.718;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4085.250;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4085.500;391.466;0.000;15.000;1308.367;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4085.750;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4086.000;563.605;0.000;15.000;1421.979;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4086.250;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4086.500;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4086.750;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4087.000;362.721;8478.903;15.000;1292.408;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4087.250;433.769;2861.255;15.000;1349.246;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4087.500;5042.362;5138.275;15.000;4432.414;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4087.750;5331.936;9602.432;15.000;4631.346;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4088.000;5831.885;7220.550;6.000;4341.722;0.000;0.000;0.232;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4088.250;5255.961;3909.883;4.000;3775.904;0.000;0.000;0.232;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4088.500;2390.332;4134.589;5.000;1939.563;0.000;0.000;0.232;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4088.750;634.009;2232.079;3.000;642.854;0.000;0.000;0.268;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.036;False;0.000;True;0.000;0.000
4089.000;578.136;1378.196;4.000;680.973;0.000;0.000;0.268;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.036;False;0.000;True;0.000;0.000
4089.250;825.771;1228.392;5.000;905.556;0.000;0.000;0.268;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.036;False;0.000;True;0.000;0.000
4089.500;910.855;0.000;5.000;960.652;0.000;0.000;0.268;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.036;False;0.000;True;0.000;0.000
4089.750;3097.886;1213.412;5.000;2400.026;0.000;0.000;0.268;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.036;False;0.000;True;0.000;0.000
4090.000;490.098;0.000;5.000;680.542;0.000;0.000;0.268;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.036;False;0.000;True;0.000;0.000
4090.250;582.515;0.000;5.000;751.161;0.000;0.000;0.268;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.036;False;0.000;True;0.000;0.000
4090.500;4009.560;1183.451;5.000;3011.507;0.000;0.000;0.268;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.036;False;0.000;True;0.000;0.000
4090.750;2871.373;0.000;4.000;2175.106;0.000;0.000;0.285;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.036;False;0.017;False;0.000;0.000
4091.000;3046.733;1557.961;5.000;2361.295;0.000;0.000;0.285;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.036;False;0.017;False;0.000;0.000
4091.250;6099.994;0.000;5.000;4376.447;0.000;0.000;0.285;0.018;False;0.007;False;0.000;True;0.000;True;0.000;True;0.056;False;0.000;True;0.151;False;0.000;True;0.000;True;0.000;True;0.036;False;0.017;False;0.000;0.000
