timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;heating;cooling
2383.000;577.675;7816.295;18.000;1650.688;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4915.755;0.000
2383.250;3729.166;10421.726;18.000;3724.164;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2415.555;0.000
2383.500;3192.725;0.000;18.000;3370.113;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2778.708;0.000
2383.750;1551.739;3349.841;18.000;2287.062;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3208.824;0.000
2384.000;1221.324;1684.715;10.000;1521.751;0.000;0.000;0.334;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.000;True;0.215;False;0.000;True;0.000;True;3403.679;0.000
2384.250;2022.703;0.000;10.000;2048.562;0.000;0.000;0.334;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.000;True;0.215;False;0.000;True;0.000;True;2972.011;0.000
2384.500;3344.363;0.000;9.000;2856.396;0.000;0.000;0.419;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.000;True;0.215;False;0.000;True;0.084;False;2293.624;0.000
2384.750;1548.564;1508.408;9.000;1667.029;0.000;0.000;0.419;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.000;True;0.215;False;0.000;True;0.084;False;3150.362;0.000
2385.000;1563.954;0.000;7.000;1530.140;0.000;0.000;0.419;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.000;True;0.215;False;0.000;True;0.084;False;4924.464;0.000
2385.250;1675.184;1390.869;7.000;1601.714;0.000;0.000;0.419;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.000;True;0.215;False;0.000;True;0.084;False;4527.124;0.000
2385.500;3784.667;1704.305;7.000;2992.806;0.000;0.000;0.419;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.000;True;0.215;False;0.000;True;0.084;False;3149.413;0.000
2385.750;5939.492;1214.562;6.000;4346.740;0.000;0.000;0.419;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.000;True;0.215;False;0.000;True;0.084;False;1821.819;0.000
2386.000;3692.734;2076.509;6.000;2862.131;0.000;0.000;0.419;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.000;True;0.215;False;0.000;True;0.084;False;2774.194;0.000
2386.250;6880.493;0.000;4.000;4826.052;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;1052.844;0.000
2386.500;2657.261;1704.305;4.000;2037.468;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;3335.941;0.000
2386.750;530.545;0.000;3.000;561.998;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4428.630;0.000
2387.000;421.033;4897.428;3.000;489.719;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4396.777;0.000
2387.250;421.033;0.000;4.000;559.719;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4455.942;0.000
2387.500;588.361;1880.612;4.000;670.156;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4513.090;0.000
2387.750;497.123;0.000;4.000;609.939;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4656.889;0.000
2388.000;524.934;1234.152;4.000;629.520;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4759.776;0.000
2388.250;714.641;2331.176;4.000;755.339;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4730.195;0.000
2388.500;774.540;0.000;5.000;864.872;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4711.679;0.000
2388.750;611.223;3447.789;7.000;897.083;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4740.589;0.000
2389.000;1039.768;0.000;9.000;1329.253;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4450.402;0.000
2389.250;1500.003;7679.167;7.000;1490.264;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4317.013;0.000
2389.500;1440.612;2056.920;6.000;1374.480;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4408.681;0.000
2389.750;4044.139;2546.662;6.000;3093.879;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2985.581;0.000
2390.000;2164.175;1704.305;4.000;1713.104;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4134.003;0.000
2390.250;1230.403;0.000;4.000;1096.814;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;4661.586;0.000
2390.500;527.395;1958.971;3.000;562.829;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;3472.842;0.000
2390.750;1849.437;0.000;4.000;1505.376;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2914.269;0.000
2391.000;435.254;783.588;4.000;573.854;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2419.289;0.000
2391.250;410.093;0.000;5.000;623.724;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2208.968;0.000
2391.500;2063.872;0.000;7.000;1855.219;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;1009.567;0.000
2391.750;1468.114;0.000;8.000;1533.244;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;1989.647;0.000
2392.000;2341.151;0.000;7.000;2038.223;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2288.426;0.000
2392.250;3845.053;2409.534;7.000;3045.651;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;1457.329;0.000
2392.500;1532.188;0.000;7.000;1510.815;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2693.537;0.000
2392.750;1433.684;3173.533;8.000;1519.650;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2666.892;0.000
2393.000;1315.208;0.000;8.000;1431.100;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2740.703;0.000
2393.250;1353.696;0.000;9.000;1530.995;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;1923.002;0.000
2393.500;1435.891;0.000;8.000;1515.243;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;1977.217;0.000
2393.750;3394.464;0.000;7.000;2738.269;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;1126.122;0.000
2394.000;5192.049;5739.785;8.000;4001.183;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;167.136;0.000
2394.250;2549.435;2977.636;9.000;2318.712;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2016.682;0.000
2394.500;2517.349;7385.321;10.000;2363.043;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2110.452;0.000
2394.750;586.334;5347.991;9.000;1026.551;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;3361.897;0.000
2395.000;1936.612;3917.942;9.000;1963.966;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;3241.512;0.000
2395.250;2629.081;2742.560;9.000;2443.968;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;3040.467;0.000
2395.500;3212.047;1978.561;9.000;2825.987;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2347.154;0.000
2395.750;6097.399;4936.607;9.000;4735.302;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;1352.930;0.000
2396.000;4680.662;5896.503;9.000;3789.209;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;2690.976;0.000
2396.250;2612.116;4074.660;9.000;2426.954;0.000;0.000;0.422;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.003;False;0.215;False;0.000;True;0.084;False;3817.837;0.000
2396.500;4910.427;3291.071;9.000;3967.585;0.000;0.000;0.419;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.000;True;0.215;False;0.000;True;0.084;False;2566.018;0.000
2396.750;1110.760;3624.097;8.000;1344.482;0.000;0.000;0.334;0.004;False;0.000;True;0.002;False;0.000;True;0.028;False;0.000;True;0.084;False;0.000;True;0.215;False;0.000;True;0.000;True;4778.641;0.000
2397.000;3636.381;7071.886;18.000;3723.386;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2824.721;0.000
2397.250;4729.060;5152.094;18.000;4446.655;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2264.745;0.000
2397.500;4817.544;0.000;18.000;4492.131;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2232.773;0.000
2397.750;7172.339;1704.305;18.000;6055.518;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;939.263;0.000
2398.000;4427.538;0.000;18.000;4266.717;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2420.452;0.000
2398.250;5486.249;0.000;18.000;4923.559;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1855.905;0.000
2398.500;5404.819;0.000;18.000;4886.111;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1896.217;0.000
2398.750;1020.168;0.000;18.000;1984.310;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4287.391;0.000
2399.000;758.682;0.000;18.000;1787.351;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4427.353;0.000
2399.250;2530.638;0.000;18.000;2965.881;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3504.683;0.000
2399.500;868.355;0.000;18.000;1867.667;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4470.433;0.000
2399.750;758.531;0.000;18.000;1794.172;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4565.029;0.000
2400.000;312.737;0.000;18.000;1466.945;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4884.649;0.000
2400.250;453.853;0.000;18.000;1572.015;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4824.581;0.000
2400.500;529.926;0.000;18.000;1626.157;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4811.748;0.000
2400.750;575.899;0.000;18.000;1662.935;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4811.542;0.000
2401.000;369.558;0.000;18.000;1503.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4971.718;0.000
2401.250;393.790;0.000;18.000;1519.902;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4985.376;0.000
2401.500;308.886;3162.527;18.000;1463.865;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5060.470;0.000
2401.750;308.886;0.000;18.000;1463.865;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5088.234;0.000
2402.000;489.792;0.000;18.000;1583.263;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5017.989;0.000
2402.250;567.828;0.000;18.000;1634.767;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5011.478;0.000
2402.500;567.828;0.000;18.000;1634.767;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5045.734;0.000
2402.750;308.886;0.000;18.000;1463.865;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5219.829;0.000
2403.000;580.036;2010.742;18.000;1642.824;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5104.004;0.000
2403.250;505.327;0.000;18.000;1593.516;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5180.072;0.000
2403.500;411.500;0.000;18.000;1531.590;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5263.228;0.000
2403.750;308.886;0.000;18.000;1463.865;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5351.235;0.000
2404.000;308.886;0.000;18.000;1463.865;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5383.632;0.000
2404.250;451.621;0.000;18.000;1558.070;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5375.261;0.000
2404.500;308.886;0.000;18.000;1463.865;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5523.006;0.000
2404.750;308.886;0.000;18.000;1463.865;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5591.053;0.000
2405.000;308.886;1698.394;18.000;1463.865;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5660.637;0.000
2405.250;321.389;0.000;18.000;1473.867;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5668.034;0.000
2405.500;515.802;0.000;18.000;1610.390;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5571.079;0.000
2405.750;741.877;0.000;18.000;1751.389;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5470.757;0.000
2406.000;601.169;0.000;18.000;1661.440;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5559.500;0.000
2406.250;321.389;0.000;18.000;1473.867;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5177.993;0.000
2406.500;333.892;1464.133;18.000;1483.870;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4653.215;0.000
2406.750;485.622;0.000;18.000;1588.096;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4513.298;0.000
2407.000;1169.388;7633.012;18.000;2033.546;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4014.903;0.000
2407.250;474.540;9507.102;18.000;1573.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3765.120;0.000
2407.500;3636.553;6266.488;18.000;3660.125;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1373.837;0.000
2407.750;1761.629;6891.185;18.000;2422.675;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2692.181;0.000
2408.000;1900.534;7008.316;11.000;2024.352;0.000;0.000;0.160;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.000;True;0.040;False;0.011;False;0.000;True;2614.225;0.000
2408.250;2176.777;0.000;10.000;2136.673;0.000;0.000;0.160;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.000;True;0.040;False;0.011;False;0.000;True;2086.618;0.000
2408.500;1134.605;2069.308;7.000;1239.452;0.000;0.000;0.160;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.000;True;0.040;False;0.011;False;0.000;True;2416.464;0.000
2408.750;590.801;12415.846;7.000;880.541;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;2308.396;0.000
2409.000;780.981;1581.263;6.000;936.060;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;3659.653;0.000
2409.250;432.193;0.000;6.000;705.860;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;3906.781;0.000
2409.500;895.765;1444.611;5.000;948.325;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;3830.413;0.000
2409.750;1517.696;5661.313;6.000;1422.292;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;3493.104;0.000
2410.000;3363.499;858.958;6.000;2642.360;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;2587.451;0.000
2410.250;1621.722;1815.525;4.000;1354.536;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;3700.773;0.000
2410.500;1482.123;0.000;3.000;1188.201;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;3904.172;0.000
2410.750;359.844;0.000;5.000;587.497;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;4423.043;0.000
2411.000;380.666;2088.829;5.000;601.240;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;4463.004;0.000
2411.250;380.666;0.000;4.000;531.240;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;4356.470;0.000
2411.500;386.123;0.000;4.000;536.496;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;4227.995;0.000
2411.750;446.795;1698.394;4.000;576.540;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;4072.476;0.000
2412.000;320.709;0.000;4.000;493.323;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;4020.183;0.000
2412.250;308.886;2088.829;4.000;483.865;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;3843.684;0.000
2412.500;394.115;0.000;5.000;613.033;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;3533.150;0.000
2412.750;806.577;1034.654;7.000;1022.341;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;3001.619;0.000
2413.000;2007.139;0.000;6.000;1744.712;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;2176.953;0.000
2413.250;4370.289;1444.611;7.000;3374.391;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;820.989;0.000
2413.500;3478.986;1210.350;7.000;2789.046;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;1297.155;0.000
2413.750;5364.651;0.000;4.000;3823.584;0.000;0.000;0.316;0.010;False;0.006;False;0.000;True;0.085;False;0.009;False;0.000;True;0.000;True;0.156;False;0.040;False;0.011;False;0.000;True;416.542;0.000
