timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;ICE_fuel_car_11;Car_availability_car_11;ICE_fuel_car_12;Car_availability_car_12;ICE_fuel_car_13;Car_availability_car_13;ICE_fuel_car_14;Car_availability_car_14;heating;cooling
6708.250;3769.832;0.000;4.000;2778.780;0.000;0.000;0.357;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.000;True;0.017;False;810.476;0.000
6708.500;2204.057;3097.778;4.000;1745.368;0.000;0.000;0.357;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.000;True;0.017;False;1655.637;0.000
6708.750;4901.942;982.628;4.000;3525.972;0.000;0.000;0.357;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.000;True;0.017;False;310.604;0.000
6709.000;1773.746;1565.544;4.000;1457.800;0.000;0.000;0.357;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.000;True;0.017;False;1955.839;0.000
6709.250;1609.566;0.000;4.000;1348.333;0.000;0.000;0.357;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.000;True;0.017;False;1941.840;0.000
6709.500;976.725;0.000;5.000;1003.034;0.000;0.000;0.340;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.000;True;0.000;True;2136.172;0.000
6709.750;844.564;0.000;3.000;775.807;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;2235.890;0.000
6710.000;1311.988;1515.579;2.000;1011.851;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;1972.712;0.000
6710.250;659.835;0.000;2.000;581.430;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;2240.428;0.000
6710.500;569.091;1898.638;3.000;592.728;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;2151.307;0.000
6710.750;670.570;2331.661;3.000;661.577;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;1939.462;0.000
6711.000;828.134;0.000;3.000;765.569;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;0.000;0.000
6711.250;6994.633;1115.866;5.000;4973.768;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;0.000;0.000
6711.500;3501.296;932.664;5.000;2662.729;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;0.000;0.000
6711.750;3429.949;0.000;6.000;2683.766;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;0.000;0.000
6712.000;1923.278;1798.710;6.000;1689.363;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;199.892;0.000
6712.250;4742.024;0.000;7.000;3619.736;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;0.000;0.000
6712.500;838.386;0.000;8.000;1113.335;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;326.214;0.000
6712.750;5664.399;0.000;9.000;4371.163;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;0.000;0.000
6713.000;4057.781;0.000;9.000;3320.717;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;0.000;0.000
6713.250;2278.854;0.000;10.000;2235.865;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;0.000;0.000
6713.500;2508.721;965.974;11.000;2483.656;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;292.408;0.000
6713.750;3935.706;0.000;11.000;3428.184;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;141.224;0.000
6714.000;7812.735;3680.693;11.000;6044.126;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;0.000;0.000
6714.250;5074.930;3664.038;10.000;4182.389;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;180.773;0.000
6714.500;5037.102;2831.302;10.000;4143.416;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;413.285;0.000
6714.750;5249.551;5512.712;10.000;4265.706;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;411.056;0.000
6715.000;4042.905;2298.351;9.000;3398.608;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;1184.744;0.000
6715.250;7300.179;2498.208;10.000;5646.679;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;0.000;0.000
6715.500;5627.233;4080.406;10.000;4503.426;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;443.027;0.000
6715.750;1681.855;2847.957;11.000;1975.761;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;2557.182;0.000
6716.000;4564.503;0.000;11.000;3882.558;0.000;0.000;0.370;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.072;False;0.019;False;0.000;True;0.030;False;0.000;True;1158.423;0.000
6716.250;3068.470;0.000;12.000;2948.431;0.000;0.000;0.279;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.030;False;0.000;True;1999.478;0.000
6716.500;2181.579;5029.725;12.000;2397.400;0.000;0.000;0.279;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.030;False;0.000;True;2517.335;0.000
6716.750;3624.258;0.000;9.000;3122.657;0.000;0.000;0.279;0.000;True;0.048;False;0.000;True;0.079;False;0.000;True;0.122;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.030;False;0.000;True;2046.487;0.000
6717.000;2938.495;1848.674;19.000;3379.602;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1949.306;0.000
6717.250;3045.730;4929.797;19.000;3474.835;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1981.857;0.000
6717.500;4575.639;3614.074;19.000;4467.111;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1309.818;0.000
6717.750;4618.438;1099.211;19.000;4483.529;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1402.615;0.000
6718.000;10349.320;0.000;19.000;8256.068;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
6718.250;5908.536;0.000;19.000;5324.790;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;580.170;0.000
6718.500;1710.077;0.000;19.000;2563.381;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2818.775;0.000
6718.750;3262.555;0.000;19.000;3553.730;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1986.209;0.000
6719.000;4644.411;0.000;19.000;4453.341;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1252.490;0.000
6719.250;879.571;0.000;19.000;1939.713;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3272.110;0.000
6719.500;956.024;0.000;19.000;1985.006;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3274.777;0.000
6719.750;703.865;0.000;19.000;1822.175;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3469.094;0.000
6720.000;300.929;0.000;19.000;1528.981;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3763.287;0.000
6720.250;383.938;0.000;19.000;1595.389;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3753.432;0.000
6720.500;659.731;0.000;19.000;1790.426;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3643.908;0.000
6720.750;669.071;0.000;19.000;1797.898;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3678.266;0.000
6721.000;571.439;0.000;19.000;1714.862;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3779.019;0.000
6721.250;298.298;0.000;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3982.603;0.000
6721.500;548.384;0.000;19.000;1691.934;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3909.668;0.000
6721.750;462.219;0.000;19.000;1635.065;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4011.979;0.000
6722.000;462.219;0.000;19.000;1635.065;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4066.933;0.000
6722.250;298.298;0.000;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4218.023;0.000
6722.500;405.807;0.000;19.000;1597.833;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4228.634;0.000
6722.750;381.917;0.000;19.000;1582.065;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4308.381;0.000
6723.000;758.580;0.000;19.000;1830.663;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4180.160;0.000
6723.250;627.156;0.000;19.000;1743.923;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4320.589;0.000
6723.500;463.235;969.853;19.000;1635.735;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4475.129;0.000
6723.750;405.807;0.000;19.000;1597.833;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4575.912;0.000
6724.000;548.303;0.000;19.000;1691.880;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4574.903;0.000
6724.250;816.829;0.000;19.000;1869.107;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4515.254;0.000
6724.500;487.332;0.000;19.000;1654.299;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4762.220;0.000
6724.750;298.298;0.000;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4939.131;0.000
6725.000;528.646;0.000;19.000;1678.906;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4900.231;0.000
6725.250;612.184;0.000;19.000;1734.042;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4922.180;0.000
6725.500;647.683;0.000;19.000;1760.131;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4964.796;0.000
6725.750;333.779;0.000;19.000;1555.262;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5187.398;0.000
6726.000;343.278;0.000;19.000;1562.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5242.928;0.000
6726.250;495.867;0.000;19.000;1684.932;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5115.494;0.000
6726.500;689.757;8277.191;19.000;1822.409;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4971.161;0.000
6726.750;560.207;3026.609;19.000;1735.073;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4963.440;0.000
6727.000;2146.305;5568.292;19.000;2756.695;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4049.896;0.000
6727.250;3825.367;4197.121;19.000;3889.014;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2515.983;0.000
6727.500;3570.146;0.000;19.000;3698.992;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2590.069;0.000
6727.750;1560.520;0.000;19.000;2359.943;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3378.730;0.000
6728.000;509.648;0.000;4.000;616.368;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;4468.241;0.000
6728.250;1804.341;1672.160;4.000;1477.213;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;3275.466;0.000
6728.500;2480.165;2357.745;3.000;1853.257;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2515.596;0.000
6728.750;667.624;0.000;2.000;580.632;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;3051.984;0.000
6729.000;766.064;0.000;4.000;785.602;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2435.165;0.000
6729.250;556.566;0.000;7.000;857.333;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2023.450;0.000
6729.500;2218.121;0.000;7.000;1953.960;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;801.619;0.000
6729.750;783.698;1772.489;6.000;937.240;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;3292.095;0.000
6730.000;2183.356;0.000;5.000;1792.264;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2401.413;0.000
6730.250;2286.857;0.000;5.000;1859.326;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2325.349;0.000
6730.500;2514.262;0.000;5.000;2009.413;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2224.798;0.000
6730.750;561.212;0.000;4.000;650.400;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;3219.619;0.000
6731.000;708.004;0.000;5.000;817.282;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;3004.833;0.000
6731.250;652.140;0.000;5.000;780.412;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2973.420;0.000
6731.500;1272.151;0.000;4.000;1119.620;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2699.838;0.000
6731.750;694.622;1237.398;4.000;738.451;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2928.272;0.000
6732.000;434.762;2642.012;4.000;566.943;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2985.893;0.000
6732.250;728.929;1856.097;5.000;831.093;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2820.896;0.000
6732.500;3305.971;4297.451;6.000;2610.293;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;1450.164;0.000
6732.750;3148.735;2524.961;7.000;2573.602;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;1482.496;0.000
6733.000;1820.264;2642.012;10.000;1906.811;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;1996.195;0.000
6733.250;1144.691;0.000;9.000;1390.933;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;2368.424;0.000
6733.500;858.652;0.000;8.000;1132.668;0.000;0.000;0.143;0.000;True;0.012;False;0.062;False;0.007;False;0.023;False;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.037;False;0.000;True;621.523;0.000
