timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;ICE_fuel_car_11;Car_availability_car_11;heating;cooling
236.750;2138.471;0.000;10.000;2169.463;0.000;0.000;0.276;0.170;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.016;False;0.061;False;0.000;True;0.000;True;0.000;True;0.028;False;35104.534;0.000
237.000;1018.721;1751.441;15.000;1775.902;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;35669.960;0.000
237.250;2347.694;4833.090;15.000;2657.584;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;35259.354;0.000
237.500;2593.012;1352.378;15.000;2813.645;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;35424.940;0.000
237.750;2532.157;1707.100;15.000;2770.505;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;35742.029;0.000
238.000;4257.632;0.000;15.000;3906.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;35152.662;0.000
238.250;3503.551;2128.333;15.000;3424.658;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;35764.369;0.000
238.500;5795.151;0.000;15.000;4936.594;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;34799.800;0.000
238.750;1341.273;1729.271;15.000;2014.233;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;37256.848;0.000
239.000;843.179;0.000;15.000;1651.481;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;37698.196;0.000
239.250;1343.532;0.000;15.000;2018.784;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;37612.284;0.000
239.500;2374.683;0.000;15.000;2704.228;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;37277.833;0.000
239.750;2248.299;0.000;15.000;2593.901;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;37548.545;0.000
240.000;348.826;1930.695;15.000;1286.863;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;38731.423;0.000
240.250;657.990;0.000;15.000;1502.456;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;38805.305;0.000
240.500;537.734;0.000;15.000;1425.554;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;39149.435;0.000
240.750;2148.414;0.000;15.000;2477.448;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;38641.069;0.000
241.000;369.539;1730.968;15.000;1294.406;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;39884.879;0.000
241.250;534.929;0.000;15.000;1403.053;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;40061.463;0.000
241.500;667.954;0.000;15.000;1490.850;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;40254.109;0.000
241.750;434.443;0.000;15.000;1336.733;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;40618.736;0.000
242.000;321.415;0.000;15.000;1264.934;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;40906.112;0.000
242.250;472.590;0.000;15.000;1361.909;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;41024.485;0.000
242.500;592.590;1620.009;15.000;1441.109;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;41134.749;0.000
242.750;706.229;0.000;15.000;1516.111;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;41226.733;0.000
243.000;301.418;0.000;15.000;1248.936;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;41564.489;0.000
243.250;301.418;1509.049;15.000;1248.936;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;41795.144;0.000
243.500;439.285;0.000;15.000;1339.928;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;41995.444;0.000
243.750;365.899;0.000;15.000;1291.493;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;42336.198;0.000
244.000;527.689;0.000;15.000;1411.329;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;42574.482;0.000
244.250;1628.907;0.000;15.000;2136.339;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;42380.793;0.000
244.500;1845.124;0.000;15.000;2267.782;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;42675.385;0.000
244.750;638.441;1886.312;15.000;1471.371;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;43704.756;0.000
245.000;340.450;0.000;15.000;1274.697;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;44289.958;0.000
245.250;437.856;0.000;15.000;1338.985;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;44641.259;0.000
245.500;478.316;2596.452;15.000;1365.689;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;45012.286;0.000
245.750;509.024;0.000;15.000;1389.334;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;45373.622;0.000
246.000;615.913;0.000;15.000;1462.133;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;45685.995;0.000
246.250;563.455;0.000;15.000;1429.763;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;46054.389;0.000
246.500;301.418;0.000;15.000;1248.936;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;46520.873;0.000
246.750;549.040;1753.160;15.000;1412.366;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;46706.981;0.000
247.000;324.082;16133.512;15.000;1266.146;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;47122.101;0.000
247.250;548.862;2463.301;15.000;1421.641;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;47245.918;0.000
247.500;613.062;3395.361;15.000;1469.314;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;47425.309;0.000
247.750;888.168;6857.297;15.000;1668.272;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;47459.154;0.000
248.000;2197.230;12538.424;6.000;1906.756;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;47438.354;0.000
248.250;593.337;10408.001;5.000;775.412;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;48308.423;0.000
248.500;777.918;3062.482;5.000;899.113;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;48190.369;0.000
248.750;805.513;9165.255;7.000;1056.824;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;48044.730;0.000
249.000;3252.302;1398.090;8.000;2751.291;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;46698.754;0.000
249.250;909.510;0.000;10.000;1344.080;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;47425.634;0.000
249.500;2206.605;0.000;11.000;2295.450;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;45417.369;0.000
249.750;1091.836;3750.431;10.000;1482.186;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;44912.371;0.000
250.000;2519.890;0.000;10.000;2414.544;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;43166.897;0.000
250.250;4472.233;1553.433;10.000;3695.231;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;41031.677;0.000
250.500;4450.965;0.000;10.000;3679.537;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;39858.939;0.000
250.750;2259.380;0.000;11.000;2302.096;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;39700.452;0.000
251.000;2524.792;4504.956;10.000;2405.827;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;38355.273;0.000
251.250;4574.183;3572.896;9.000;3681.603;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;36327.608;0.000
251.500;4715.035;0.000;9.000;3762.207;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;35249.311;0.000
251.750;2657.528;1109.595;9.000;2407.964;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;35290.285;0.000
252.000;2608.558;2174.806;10.000;2457.223;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;34265.924;0.000
252.250;793.762;0.000;10.000;1241.085;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;34497.462;0.000
252.500;812.272;2063.847;10.000;1253.454;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;32863.447;0.000
252.750;2426.927;0.000;10.000;2315.706;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;31813.261;0.000
253.000;1922.434;1287.130;10.000;1980.407;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;31825.915;0.000
253.250;2928.956;0.000;10.000;2647.119;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;30611.029;0.000
253.500;727.362;0.000;9.000;1118.736;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;31191.595;0.000
253.750;1246.343;3506.320;9.000;1484.988;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;30250.135;0.000
254.000;1003.669;0.000;9.000;1328.221;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;29748.828;0.000
254.250;3208.294;0.000;8.000;2705.421;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;28286.275;0.000
254.500;932.052;0.000;8.000;1204.586;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;29147.266;0.000
254.750;1073.269;1908.503;9.000;1344.845;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;28815.948;0.000
255.000;2314.187;6724.146;10.000;2233.851;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;28024.744;0.000
255.250;1066.894;3794.815;10.000;1413.801;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;28931.079;0.000
255.500;695.113;4571.531;10.000;1162.997;0.000;0.000;0.107;0.012;False;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;29608.160;0.000
255.750;1568.522;0.000;10.000;1738.876;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;29994.632;0.000
256.000;879.545;3439.745;10.000;1318.893;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;31718.638;0.000
256.250;1278.934;1952.887;11.000;1680.142;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;30807.310;0.000
256.500;2939.901;1797.544;11.000;2772.198;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;31666.930;0.000
256.750;2301.406;6457.843;10.000;2298.727;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;33760.148;0.000
257.000;2291.875;2063.847;8.000;2143.223;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;35599.091;0.000
257.250;1293.554;2152.614;8.000;1514.839;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;36938.938;0.000
257.500;887.320;0.000;8.000;1212.313;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;37955.209;0.000
257.750;3071.271;1020.827;8.000;2666.134;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.060;False;0.023;False;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;37543.260;0.000
258.000;1034.993;1864.120;9.000;1359.507;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;39202.835;0.000
258.250;997.358;0.000;9.000;1334.633;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;39863.110;0.000
258.500;748.335;0.000;9.000;1176.143;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;40620.161;0.000
258.750;948.506;0.000;9.000;1327.253;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;41116.446;0.000
259.000;1094.716;0.000;12.000;1643.947;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;41467.201;0.000
259.250;1878.905;0.000;12.000;2157.411;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;41573.004;0.000
259.500;2249.120;0.000;11.000;2347.468;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;41877.279;0.000
259.750;4972.464;0.000;12.000;4216.904;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;40832.784;0.000
260.000;5364.072;2907.139;12.000;4462.855;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;41005.064;0.000
260.250;4859.419;0.000;12.000;4149.583;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;41554.169;0.000
260.500;6290.091;1442.474;13.000;5155.882;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;41050.674;0.000
260.750;6434.912;3639.472;12.000;5170.119;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.006;False;0.000;True;41294.149;0.000
261.000;4181.201;2174.806;15.000;3897.655;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;42498.550;0.000
261.250;2615.190;0.000;15.000;2873.484;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;43430.687;0.000
261.500;2483.999;2019.463;15.000;2787.833;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;43606.865;0.000
261.750;2495.953;3905.774;15.000;2784.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;43690.168;0.000
262.000;1004.436;1841.928;15.000;1775.351;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;44515.310;0.000
262.250;3379.158;0.000;15.000;3337.288;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;43377.734;0.000
262.500;3442.819;1775.352;15.000;3368.883;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;43435.590;0.000
262.750;3735.764;0.000;15.000;3560.243;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;43348.372;0.000
263.000;2115.604;2529.877;15.000;2499.809;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;44228.698;0.000
263.250;3659.593;0.000;15.000;3533.757;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;43530.202;0.000
263.500;2338.745;0.000;15.000;2627.620;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;44366.512;0.000
263.750;1856.977;0.000;15.000;2279.526;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;44774.851;0.000
264.000;301.418;0.000;15.000;1248.936;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;45737.962;0.000
264.250;301.418;0.000;15.000;1248.936;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;45920.443;0.000
264.500;301.418;0.000;15.000;1248.936;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;46126.749;0.000
264.750;402.186;0.000;15.000;1315.443;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;46290.642;0.000
265.000;471.732;0.000;15.000;1361.343;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;46478.398;0.000
265.250;731.121;1754.786;15.000;1532.540;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;46487.691;0.000
265.500;710.460;0.000;15.000;1518.903;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;46607.227;0.000
265.750;564.340;0.000;15.000;1422.464;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;46759.877;0.000
266.000;374.207;0.000;15.000;1296.977;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;46909.442;0.000
266.250;301.418;0.000;15.000;1248.936;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;47079.165;0.000
