timestep;MFH_A_0;MFH_A_1;MFH_A_2;MFH_B_0;MFH_B_1;MFH_B_2;MFH_C_0;MFH_C_1;MFH_C_2;MFH_D_0;MFH_D_1;MFH_D_2;MFH_E_0;MFH_E_1;MFH_E_2;MFH_F_0;MFH_F_1;MFH_F_2;MFH_G_0;MFH_G_1;MFH_G_2;MFH_H_0;MFH_H_1;MFH_H_2;MFH_I_0;MFH_I_1;MFH_I_2;MFH_J_0;MFH_J_1;MFH_J_2
243.0;301.418;522.019;452.324;455.994;1484.711;583.835;422.263;412.277;308.886;670.902;387.276;620.057;292.544;345.288;280.484;532.711;333.73;445.079;396.092;423.532;399.432;751.177;964.519;554.962;817.556;750.021;443.239;341.206;511.077;533.865
243.25;301.418;318.879;311.511;364.587;347.096;574.176;332.368;412.277;358.452;329.285;493.826;474.467;249.939;673.257;280.484;532.711;649.052;545.741;508.143;419.732;385.46;504.111;2374.491;396.21;541.196;402.916;459.299;394.455;373.269;393.8
243.5;439.285;559.168;311.511;378.124;872.201;574.176;332.368;462.761;358.452;773.528;390.544;268.893;249.939;455.471;280.484;580.295;333.73;380.151;580.952;291.956;508.112;299.789;796.599;396.21;298.298;479.967;411.688;341.206;232.611;393.8
243.75;365.899;559.69;376.705;378.124;709.091;384.969;480.153;462.761;356.774;860.508;554.171;268.893;362.495;509.372;434.438;495.734;333.73;377.687;291.416;643.583;623.348;399.507;687.438;374.117;298.298;426.424;594.163;341.206;232.611;551.048
244.0;527.689;771.402;311.511;289.973;347.096;569.567;407.489;803.163;308.886;571.838;350.629;390.811;429.913;607.062;328.825;495.734;471.312;355.473;474.943;897.514;558.249;419.816;575.247;374.117;448.743;603.993;725.14;341.206;375.109;551.048
244.25;1628.907;376.388;311.511;455.994;347.096;301.158;422.263;594.667;308.886;459.145;361.899;556.679;486.626;345.288;283.756;348.249;778.717;445.079;417.503;466.26;491.561;465.787;616.68;390.825;396.882;603.993;665.406;616.593;601.648;393.8
244.5;1845.124;430.18;311.511;361.576;347.096;465.3;332.368;606.811;385.175;476.624;361.899;616.862;254.729;563.074;520.324;348.249;571.756;488.19;387.907;369.586;283.161;568.328;542.747;307.066;298.298;318.171;700.831;522.982;379.319;393.8
244.75;638.441;463.837;311.511;378.124;551.972;362.333;332.368;467.272;308.886;990.828;335.886;268.893;458.13;446.454;1589.489;450.83;470.734;586.389;711.039;291.956;356.775;433.038;866.83;307.066;448.444;426.424;581.112;341.206;312.433;393.8
245.0;340.45;318.879;616.128;378.124;350.145;362.333;480.153;462.761;394.573;626.189;432.369;614.592;299.432;446.454;323.621;436.139;470.734;536.054;691.926;419.732;477.245;299.789;842.25;508.057;298.298;402.916;545.266;341.206;431.683;529.108
245.25;437.856;559.69;601.093;289.973;347.096;301.158;630.268;426.783;407.578;459.145;369.556;526.682;694.883;345.288;428.249;532.711;471.312;1581.306;291.416;454.563;489.663;467.458;1042.959;688.902;457.378;402.916;488.95;341.206;373.269;533.865
245.5;478.316;719.948;311.511;507.934;465.433;301.158;803.424;297.903;390.164;698.318;244.08;609.961;699.672;607.062;439.989;348.249;571.756;1659.013;599.592;857.072;593.86;495.381;513.243;396.21;298.298;687.393;435.959;451.538;324.172;553.855
245.75;509.024;463.837;311.511;364.587;786.132;640.975;620.017;297.903;404.263;719.177;468.448;536.448;295.44;657.112;520.324;450.83;680.154;476.467;555.075;693.128;455.539;3411.309;732.138;396.21;298.298;1631.697;771.289;341.206;284.808;393.8
246.0;615.913;804.536;311.511;681.428;579.882;720.915;415.596;353.876;1809.112;409.171;419.281;454.952;312.603;439.326;547.504;450.83;747.78;391.845;536.435;567.426;434.028;400.313;512.265;307.066;421.366;1498.608;771.749;341.206;604.509;461.885
246.25;563.455;659.578;311.511;2356.175;561.323;645.934;425.447;436.564;1856.401;329.285;577.408;604.723;681.464;499.279;507.472;436.139;333.73;1050.751;793.916;510.933;348.849;614.539;435.03;326.519;688.792;2491.99;689.771;488.066;660.038;757.099
246.5;301.418;523.159;425.279;313.926;561.323;1017.113;525.88;562.134;655.454;485.816;413.78;682.641;531.765;836.602;333.437;436.139;464.702;690.049;452.02;321.458;555.657;464.536;607.083;394.459;598.89;2518.813;696.446;437.937;932.041;440.504
246.75;549.04;411.858;3560.108;997.361;353.198;494.015;869.985;352.31;771.531;783.595;290.553;377.375;292.544;2944.892;855.69;680.196;507.997;488.975;372.084;581.255;502.979;623.656;608.248;467.569;472.164;551.86;877.65;1073.502;603.306;485.894
247.0;324.082;830.891;565.326;797.228;636.984;619.709;1535.427;632.595;511.781;845.657;266.618;824.097;327.894;1074.241;545.877;820.084;728.253;391.1;332.242;716.918;462.595;612.486;893.505;307.066;454.772;715.56;2122.416;1099.501;502.359;454.946
247.25;548.862;653.454;429.24;664.058;619.65;453.833;3681.645;566.312;376.529;329.285;2039.974;4836.971;1572.668;1002.023;706.85;703.717;1269.476;4454.684;1733.842;669.822;374.901;475.705;1047.849;523.34;638.591;676.467;2092.129;422.43;422.966;785.913
247.5;613.062;849.095;501.143;2969.594;730.127;644.254;3565.398;2039.799;1306.194;499.593;1426.692;3125.527;1667.429;2754.444;644.144;2424.998;1109.024;4351.389;323.927;554.652;669.326;632.587;1033.917;581.375;2630.317;352.871;1111.812;810.713;402.442;2164.133
247.75;888.168;2757.212;510.719;4124.362;897.986;741.828;1469.087;2011.715;465.21;430.034;1633.434;1768.564;3163.747;5805.929;596.294;1120.018;826.953;588.001;449.44;3558.992;788.609;498.044;1088.406;696.284;2887.736;504.483;1220.759;913.974;676.096;541.227
248.0;2197.23;3069.521;860.031;3976.098;973.478;736.133;1869.771;3358.028;609.154;627.135;1313.087;2104.262;1671.838;5726.003;4009.52;1065.398;1050.514;2812.83;3128.51;3550.354;968.014;542.721;946.191;617.247;1913.758;755.059;941.036;3414.133;1561.042;899.062
248.25;593.337;1223.043;828.699;1283.331;1932.351;859.801;5111.876;2887.634;700.904;1188.796;567.8;1527.17;943.611;6001.886;3979.438;3826.341;966.863;2676.018;1499.193;2856.117;1731.9;515.396;1284.151;587.733;1949.021;787.354;2266.288;2575.169;1751.816;725.199
248.5;777.918;1198.523;807.413;5132.582;1121.056;995.852;7268.616;2916.511;1981.615;722.604;732.938;1659.843;798.481;1507.148;3809.847;2946.304;3319.001;1913.993;853.444;1009.924;696.568;698.87;931.435;728.327;1423.089;722.927;5007.406;2710.878;1363.335;657.434
248.75;805.513;2882.312;880.323;1558.258;2462.109;785.024;3357.024;1233.768;1780.855;1623.842;1540.396;2139.651;1864.704;3386.091;3613.814;1089.827;1499.313;2589.71;836.316;1790.829;831.236;863.829;1076.811;739.95;2862.349;2283.042;1142.739;1198.999;1685.183;895.696
249.0;3252.302;2029.114;1046.99;2452.061;1828.719;1933.583;3441.082;1736.875;809.66;1534.027;856.758;1054.9;3448.511;3246.656;1704.282;838.604;3295.047;1684.234;1049.847;1988.883;2100.803;2814.61;1371.854;3416.831;1524.014;4147.93;1297.41;1162.426;998.728;907.157
249.25;909.51;2097.488;2829.931;2061.636;6259.688;2461.27;4569.631;5529.988;3321.953;2482.213;2844.311;1129.875;2774.588;3897.164;1036.352;933.26;2176.1;1157.008;2765.992;3588.421;2399.955;5398.406;2989.364;3949.756;1664.822;4462.063;3103.685;1355.811;1094.653;832.002
249.5;2206.605;856.673;3839.142;2227.934;960.978;2531.953;3249.09;3755.129;5501.791;4308.816;3282.343;2652.2;2836.628;3048.351;2282.528;1284.034;3312.998;1315.89;2654.591;2298.472;1353.994;5474.247;3037.586;3788.625;1637.698;4732.877;4107.956;1527.909;1815.812;709.746
249.75;1091.836;903.821;3493.399;3673.874;1333.767;1033.733;1740.547;3941.2;1168.081;2895.365;2878.425;2255.519;2864.249;986.019;2156.258;843.009;6580.678;4906.78;1265.106;4949.094;1200.883;2387.58;5237.416;4900.011;1526.146;3299.874;3331.181;1397.651;2074.408;917.124
250.0;2519.89;508.498;954.921;5897.471;2146.512;857.419;2098.959;4187.149;1083.441;2808.386;4281.644;4555.31;670.692;817.553;769.415;2399.515;6160.922;1008.804;953.988;5696.387;1976.074;2940.967;5064.931;1772.074;2700.614;3168.689;1679.267;1254.778;2096.594;685.209
250.25;4472.233;1752.499;2475.909;3227.659;4496.839;1230.234;4272.907;2101.335;1045.865;539.351;4238.157;4252.864;658.972;711.604;1699.783;712.61;4586.579;900.489;2833.366;6573.455;2457.381;2360.1;941.486;806.244;4928.593;653.353;4015.648;2635.21;2079.994;4819.56
250.5;4450.965;1854.267;838.528;2167.921;2888.67;2590.615;1711.554;7152.835;1732.176;2197.378;4601.01;2302.184;2656.162;590.047;1688.053;880.759;989.048;3846.481;1920.913;4934.274;5082.69;904.506;809.67;857.256;900.463;793.148;3399.703;827.818;2000.942;5176.207
250.75;2259.38;1864.101;680.843;2369.54;4384.532;758.39;4431.647;10716.036;821.021;871.199;3907.885;2565.068;3201.876;2975.578;1581.014;2289.802;2812.729;5899.557;2012.467;1485.417;5901.216;1265.123;733.639;898.775;3478.941;913.073;1017.201;1025.695;2594.564;868.309
251.0;2524.792;1846.961;639.132;2399.272;1817.705;2419.415;3402.699;4433.886;826.15;3013.044;3968.101;4122.983;3801.475;558.792;1464.594;3731.601;786.991;2539.668;2135.665;1088.078;7075.929;864.739;1903.153;1948.213;2967.337;3038.331;1073.627;1022.575;2383.125;810.57
251.25;4574.183;647.265;682.855;2204.268;1477.429;522.979;4333.552;2663.401;1931.466;7468.788;1308.752;2475.891;2634.48;449.48;803.769;662.807;1070.671;4246.033;724.583;1421.323;4306.613;731.49;646.237;512.14;1014.955;727.362;1283.453;4029.753;2340.246;810.57
251.5;4715.035;447.866;565.67;973.885;1230.435;513.191;3499.171;637.36;2194.089;9263.93;1477.287;3519.616;804.909;2640.097;829.369;503.609;855.795;5548.176;404.953;999.991;4124.058;736.387;2674.341;513.788;1064.108;2448.908;542.024;1918.491;719.085;1025.869
251.75;2657.528;332.755;490.515;844.325;1263.814;558.341;3572.983;2170.078;4094.953;7678.483;3175.045;3182.827;2391.47;2840.032;591.345;503.609;614.404;690.725;531.978;1662.855;2086.415;724.019;2521.261;545.514;1201.293;1218.786;673.698;2724.388;3243.25;1029.389
252.0;2608.558;561.351;640.477;1814.519;656.512;884.237;4797.455;2349.814;1053.352;6446.888;5157.219;3017.219;1002.278;3203.662;418.688;1110.203;737.519;1461.98;3383.111;2930.062;2078.746;3118.138;2930.245;590.863;998.767;987.075;2813.859;4426.518;1869.958;749.392
252.25;793.762;1756.556;654.415;1896.112;1739.196;1864.794;4776.345;2354.43;1006.912;2877.597;3474.953;1646.194;1045.585;2695.694;502.69;757.36;4525.378;2379.206;2124.806;3772.94;806.077;2974.038;2679.441;1432.109;4526.084;4769.521;1185.847;2541.629;3025.286;530.572
252.5;812.272;1598.352;731.858;1854.395;1437.986;1493.535;1075.398;2404.243;3384.879;4664.776;4844.77;1825.58;1547.757;1195.011;559.775;634.166;4135.191;1514.419;2947.78;3755.894;759.223;5648.951;2622.915;585.583;4603.702;6242.621;419.802;1011.982;2115.677;473.204
252.75;2426.927;491.852;662.342;2027.94;3099.575;3038.318;3944.466;2395.226;4133.524;4173.21;3308.732;1884.637;1505.848;834.357;434.439;5842.126;5974.016;1722.489;1867.276;4697.434;835.501;3072.459;1049.443;531.757;5575.758;775.146;664.35;929.487;4252.356;473.204
253.0;1922.434;474.968;685.97;3885.816;2925.402;2959.683;7982.596;2322.279;3732.212;4173.21;3546.64;879.968;2544.791;932.073;367.545;4137.364;804.635;1624.291;2026.374;1618.159;708.892;4689.165;2569.08;516.766;4526.202;2012.466;763.783;2343.207;6069.368;602.604
253.25;2928.956;717.769;610.35;4180.97;2037.751;2199.839;5741.336;969.156;3625.756;4393.399;3386.142;1171.227;2704.364;536.082;622.327;2833.289;1395.782;2527.845;2096.973;2608.106;668.609;3071.916;868.249;466.863;941.962;3125.964;636.949;2738.59;1744.95;602.604
253.5;727.362;572.811;3021.917;5397.031;1746.49;2119.775;1040.022;1759.589;2134.157;3105.703;2891.291;1220.834;2518.552;1812.94;1895.746;5505.593;832.28;919.315;829.778;3628.886;677.086;2466.185;946.672;1585.269;888.931;3153.756;478.607;4456.475;3566.078;839.417
253.75;1246.343;594.66;4781.247;3777.247;2300.631;659.395;1150.98;1930.036;2100.508;1141.92;1920.153;3138.71;3511.487;1966.932;343.846;515.057;1015.942;758.789;717.243;4412.681;711.978;1208.329;1104.548;1696.905;3488.234;3390.025;1097.895;3270.926;2779.666;1090.422
254.0;1003.669;839.599;2271.536;1573.873;2153.626;1458.448;1130.757;1949.7;3843.575;751.521;2051.511;2572.624;1802.313;637.653;349.592;515.057;797.724;674.616;2959.736;891.256;4031.657;1270.113;3858.404;432.105;4316.72;4005.823;1502.418;1941.518;2643.677;2448.113
254.25;3208.294;656.943;618.29;721.215;2007.726;651.776;2004.456;3748.979;829.942;2895.703;2254.345;1756.877;1674.952;1072.708;594.13;2395.888;701.918;569.985;900.651;604.766;3172.058;5097.023;3360.381;622.219;3525.689;2461.129;1449.778;1866.688;2441.135;2388.111
254.5;932.052;1711.485;531.639;507.31;1738.482;1961.898;7426.284;3307.279;591.566;4703.624;2199.267;1541.047;1731.229;1145.674;624.784;2329.39;522.83;4094.154;2849.323;2794.794;1803.523;3376.678;1193.017;493.056;3431.907;3326.403;1447.533;1882.551;824.247;2098.656
254.75;1073.269;865.131;402.953;3863.384;1334.481;1338.197;6905.228;3343.101;959.301;984.237;2048.301;713.913;1558.459;2909.693;611.752;900.408;2023.86;4560.501;2849.323;2742.898;2769.073;1707.393;764.845;681.078;3321.413;920.145;3173.93;2177.326;2928.661;2067.708
255.0;2314.187;2626.812;679.131;828.815;1004.73;529.276;1969.552;5267.844;5486.109;2092.275;2002.575;1483.354;1261.225;4870.734;1880.138;485.734;604.682;2189.823;1748.344;2876.195;4593.126;1830.133;675.957;2643.709;2601.516;748.598;2288.853;613.291;4671.734;488.568
255.25;1066.894;2481.854;679.131;801.923;1130.642;426.398;3440.193;2776.664;1855.386;4272.548;2138.249;2008.289;3765.342;3247.452;597.344;2041.633;1198.05;532.157;2884.305;3017.739;1799.185;1376.23;923.251;587.708;4069.459;795.058;849.576;1047.476;6681.317;440.112
255.5;695.113;592.615;604.276;818.522;2422.99;1676.263;2468.708;4193.773;2034.444;6824.515;373.565;687.801;3141.884;3238.698;694.116;684.697;2380.7;632.845;1583.111;817.231;3398.073;2645.382;895.093;1946.136;4751.157;4366.153;1678.617;884.118;8381.711;730.517
255.75;1568.522;3862.233;3167.742;1245.352;2373.472;1676.263;2365.181;2958.244;2310.724;5720.294;3132.416;1375.226;823.185;7177.285;1601.196;723.765;629.238;2834.149;3371.772;798.86;5626.841;788.263;913.504;2022.769;2342.205;1691.408;1758.715;1850.379;6091.44;609.976
256.0;879.545;1124.302;3281.951;3268.246;2513.72;856.195;2991.773;2121.86;3763.976;4355.089;3244.993;1490.834;854.89;5474.618;3662.082;806.782;1223.124;927.824;2046.034;789.814;1357.361;1866.454;927.192;2313.78;3444.794;1754.437;1078.727;4221.691;8205.083;855.332
256.25;1278.934;1083.833;794.825;7196.33;4780.042;3976.192;3244.812;2881.61;2438.767;6057.802;1857.719;1014.207;891.283;4467.703;2846.341;1370.72;2439.431;2467.819;2116.339;3019.752;3486.538;1751.825;2326.994;2110.799;2261.853;1729.884;3281.036;5574.645;4512.826;887.211
256.5;2939.901;1766.573;3477.39;2020.852;4006.195;4181.249;1601.065;3577.566;5635.028;4264.732;2469.028;1049.95;1395.702;1857.355;2108.51;925.439;2303.127;2551.439;2004.192;4207.001;4678.819;1842.315;2213.592;853.017;2850.341;1830.316;2094.0;5912.592;5318.562;753.383
256.75;2301.406;1216.623;1879.867;3970.627;3336.538;1046.947;2050.778;3593.781;2362.942;2881.316;5598.592;2901.723;2872.312;6316.879;2278.027;725.063;863.994;2796.469;1080.056;7043.248;4692.316;1524.863;2518.393;1109.264;1633.18;935.184;2960.164;3602.513;2369.538;4922.455
257.0;2291.875;1107.812;2609.173;2065.156;1087.037;1118.215;3190.263;2822.304;4351.964;3843.323;3312.59;915.137;1219.358;4711.051;2170.079;1121.092;967.351;3077.088;3911.358;3983.955;6732.643;4820.206;4637.968;1445.391;3142.068;790.229;2366.001;3430.4;2041.163;3483.861
257.25;1293.554;4493.854;772.211;3152.848;2727.023;1124.322;1559.795;2642.355;2848.909;3329.2;7237.753;3205.659;2346.718;1711.681;2204.969;1142.0;5798.437;2916.661;1348.403;2345.103;2276.327;4831.796;5383.47;1331.413;3764.071;850.127;4519.045;1220.707;2587.48;5439.146
257.5;887.32;2072.634;1027.615;4508.819;3249.947;883.388;1871.904;2741.091;2465.718;1766.427;7259.028;3320.804;1900.217;1732.149;1054.028;778.133;3578.58;3654.951;2143.78;2392.528;4544.407;3994.959;1173.02;2204.617;6563.058;2766.621;5325.216;2738.462;2160.258;3225.727
257.75;3071.271;1963.659;3179.487;11657.83;2394.871;2211.052;1620.569;7337.163;2330.369;1165.057;2981.43;4877.736;1204.841;1641.239;1209.508;813.2;2354.24;4468.069;7599.017;3137.822;2957.02;3436.44;762.079;1242.551;5260.457;1123.06;6526.972;2287.253;3554.108;3421.768
258.0;1034.993;1165.065;1262.219;8677.379;1148.305;4353.436;4915.938;7740.53;3785.681;1577.831;2375.815;4850.399;2077.837;2863.765;1215.534;851.049;3671.566;4777.471;4072.489;3908.019;2150.912;1259.507;941.631;1549.554;4282.304;2203.636;4603.781;2642.535;4595.968;3374.559
258.25;997.358;2422.557;5678.554;3567.207;3545.71;2202.915;1895.873;3108.552;6875.349;1805.505;3499.607;3640.698;864.405;2971.221;1072.099;2695.093;2572.684;3779.075;3511.495;4364.796;1112.294;5686.156;2357.216;3423.303;3861.199;2467.992;3300.312;1320.036;5377.361;1114.306
258.5;748.335;2293.287;6579.3;4036.289;4568.251;3916.264;4386.946;4692.195;3027.593;2083.683;1960.623;3191.141;1106.247;8054.067;1365.307;2644.72;1784.182;2626.925;3371.924;1921.467;1090.839;2524.953;931.03;3465.885;5584.016;4229.031;3057.131;1427.009;6548.058;2770.535
258.75;948.506;4288.344;2717.603;3080.914;3743.974;2414.676;7190.444;5810.544;1373.07;3530.78;5578.193;1679.924;1053.67;4313.756;1205.095;1190.722;5738.486;1681.197;5891.623;5221.151;1156.339;2722.477;746.996;1332.812;7178.723;2486.063;2269.759;1998.002;7102.063;8662.483
259.0;1094.716;4381.89;5017.757;5042.643;3492.587;789.769;7616.314;5079.844;3225.068;3193.013;2893.486;2031.221;1881.786;3136.186;1544.94;4412.343;4668.615;3365.775;5456.729;6285.892;3132.598;6590.539;1062.449;3189.205;3473.91;2433.13;4561.229;1727.513;10291.399;4583.772
259.25;1878.905;1320.349;1046.989;5955.366;3620.211;860.492;2547.53;5215.84;3577.766;3500.451;3808.47;1984.983;2032.28;5639.274;5368.277;3268.108;3408.924;4369.482;5734.704;3453.451;1738.608;5614.495;1476.268;5430.517;3640.821;4224.942;7585.439;6374.389;6286.124;4463.94
259.5;2249.12;2993.279;2552.392;5448.981;2190.277;853.471;4016.892;3364.422;4760.871;3290.038;4319.351;4062.695;2091.255;2913.53;2123.08;1557.487;3699.147;4242.948;3247.956;3086.061;2425.572;6633.406;1665.234;5014.376;1716.972;3731.117;4760.52;3912.484;5142.579;3786.436
259.75;4972.464;2961.123;2788.994;3432.959;1186.564;894.741;4205.369;4013.498;7579.591;1671.407;5475.71;7300.152;1957.4;5421.549;2632.568;1251.773;3350.876;5759.659;3545.969;3083.469;4085.45;3692.499;1571.445;2565.172;2617.813;1435.798;3489.398;3065.562;4370.754;4796.182
260.0;5364.072;2806.65;3052.789;4885.765;3108.064;1085.769;6231.394;5275.725;4417.048;2107.561;5526.275;7045.591;3434.727;5581.116;1572.892;3077.729;2566.057;4691.261;2772.696;4278.243;4539.862;3493.956;691.273;2727.636;1779.313;1321.398;1921.14;4382.111;6908.42;4692.883
260.25;4859.419;2267.237;3261.834;4308.4;4268.678;3843.955;2748.095;3132.219;5845.47;3269.77;4702.186;6066.696;1244.368;6370.455;2025.856;1300.453;2963.928;8240.13;1926.615;3265.228;4307.546;4031.502;2589.339;1842.88;3255.876;4410.421;3630.426;6490.146;5200.118;1601.537
260.5;6290.091;2346.347;2683.429;3776.979;2526.862;6343.98;2078.063;4331.365;3175.806;4986.988;6281.738;2889.104;2172.838;3270.664;1021.989;1139.458;4735.689;6546.274;1705.305;2379.731;6082.329;5715.824;987.955;4624.534;3389.141;3201.556;3879.031;2820.939;4875.753;3541.288
260.75;6434.912;4575.318;1751.003;5618.302;1302.93;3726.017;7362.609;6670.175;3053.743;4619.837;3976.188;3419.918;3982.135;1656.452;1016.445;1316.284;1552.793;7240.821;1654.999;2143.002;4824.911;6566.697;843.121;1303.612;2167.067;3714.522;2140.585;7335.136;4365.926;3796.21
261.0;4181.201;8236.439;1698.526;3658.978;2519.212;2390.095;2761.394;7030.759;3617.387;2539.003;2587.5;4537.649;4629.848;1489.479;1824.542;1206.317;1337.862;4242.681;1951.327;4405.091;2753.267;2321.863;3282.943;2068.505;1731.971;3466.85;5462.098;4914.611;7698.068;9308.085
261.25;2615.19;1430.71;4606.376;2898.115;812.357;2197.922;12956.259;5657.46;5012.945;1281.871;3994.825;6814.865;4231.88;1292.073;1864.817;2759.171;2788.747;6329.882;4415.731;920.633;1279.723;3190.386;1019.195;3521.336;2543.822;1354.15;3953.102;4920.015;4668.508;6132.309
261.5;2483.999;4410.427;5915.759;5806.893;997.626;1114.257;4181.938;6444.764;4660.119;4719.557;2286.06;4044.935;3343.081;1615.475;1842.966;2689.299;4395.307;4548.054;5783.576;640.832;2100.63;3072.273;968.425;3028.257;2690.879;3286.359;3014.265;1871.761;5106.916;3788.731
261.75;2495.953;3639.059;963.152;4763.984;2676.705;3292.115;3023.964;5077.826;5150.268;4343.558;4006.228;2487.66;3505.262;1274.596;2691.373;1082.491;2435.625;5655.95;4537.922;1347.462;3437.905;1318.73;1081.545;1426.26;6664.977;1963.38;3665.993;4101.704;10738.294;818.845
262.0;1004.436;1057.371;5460.032;2779.871;6659.688;2709.235;1629.694;4237.722;2406.846;1316.781;3927.511;4604.589;1593.984;1178.167;1789.833;904.442;2656.719;2339.41;3258.329;645.816;2375.97;1221.643;1022.464;1549.612;5039.448;4475.56;1771.13;1602.593;9102.061;863.87
262.25;3379.158;3215.969;3324.178;3670.795;2349.764;699.598;4979.234;6260.719;7053.18;1070.361;5934.365;3963.85;1696.403;823.613;1840.252;1124.834;2347.327;1498.521;3018.701;654.727;1231.266;1090.35;3093.819;2761.462;3194.633;3931.806;3052.49;4263.679;4379.78;1168.15
262.5;3442.819;1137.609;1225.556;5093.434;2263.421;3689.614;1820.034;6971.741;4869.815;3104.178;4535.82;1053.599;1930.573;4507.829;2471.303;878.451;1326.116;2241.48;1286.993;623.493;1432.418;1206.955;934.893;2591.707;4225.889;4533.328;3749.389;4328.359;3722.758;646.972
262.75;3735.764;1091.064;1122.13;4401.29;2155.442;825.974;1263.272;6184.244;3004.271;1042.596;2453.567;3407.081;2865.439;4555.535;3511.161;2688.316;2168.164;5184.115;1982.766;1802.34;4033.394;1247.686;985.269;2256.598;8666.508;3730.537;4001.312;2484.319;1149.574;1049.721
263.0;2115.604;986.533;975.48;2603.352;726.041;695.762;1869.728;9509.027;2730.803;700.1;2934.51;3178.114;2036.902;2341.608;3322.331;1008.499;1824.311;4908.922;1621.838;1820.798;1005.066;908.144;1034.78;2564.488;7733.185;2464.919;2573.907;2195.559;1602.405;729.838
263.25;3659.593;2374.792;3077.889;1173.782;1929.619;1034.572;1985.716;8585.447;3848.151;1006.93;809.619;1480.865;1969.543;2423.0;2235.643;828.691;1671.028;1292.303;843.911;2003.517;969.452;882.093;834.133;3198.205;4041.139;3441.289;2365.833;2024.642;1689.199;594.747
263.5;2338.745;6220.671;3029.989;1119.871;817.592;301.158;834.814;3995.943;3981.068;1647.93;1073.083;2486.908;2502.321;2532.763;602.154;663.836;1765.64;5777.607;2200.911;2436.351;687.567;651.253;902.468;1933.539;2884.139;965.449;908.959;4751.837;1406.795;553.855
263.75;1856.977;3396.924;713.922;1144.937;615.782;540.188;3723.209;2546.559;1657.214;1015.201;751.483;2888.412;816.046;2014.661;862.421;913.708;505.827;2039.25;2096.208;2486.047;632.567;500.685;3453.64;1871.717;2825.674;1040.758;1597.874;3274.569;1480.138;393.8
264.0;301.418;318.879;311.511;289.973;347.096;301.158;336.728;335.667;308.886;329.285;244.08;268.893;273.887;345.288;280.484;348.249;333.73;309.66;317.882;291.956;283.161;330.118;349.368;307.066;298.298;318.171;318.059;341.206;232.611;393.8
264.25;301.418;368.923;406.211;289.973;401.825;320.226;2879.514;452.106;362.113;500.212;244.08;1420.753;516.921;345.288;312.574;400.135;333.73;2176.213;325.419;2189.588;283.161;333.909;389.825;3537.215;1667.321;492.543;318.059;402.804;232.611;393.8
264.5;301.418;418.925;349.423;289.973;362.35;431.029;380.811;508.545;445.104;513.988;255.691;318.016;1581.565;345.288;349.234;707.563;515.361;1252.193;310.712;401.334;351.496;456.274;490.097;501.604;1846.88;4379.661;524.188;341.206;285.897;393.8
264.75;402.186;414.371;2772.093;457.426;347.096;431.029;332.368;530.664;398.423;681.601;422.416;268.893;1456.778;467.092;444.535;565.365;333.73;582.581;436.538;716.207;479.283;507.413;1720.944;490.318;472.322;2414.129;414.854;374.757;299.606;393.8
265.0;471.732;445.635;554.716;573.558;574.056;529.773;487.427;809.567;435.847;562.412;308.907;336.373;4122.396;583.554;1617.771;348.249;505.48;501.201;291.416;291.956;506.455;2115.006;863.202;383.178;336.219;533.1;437.401;341.206;232.611;568.663
265.25;731.121;318.879;393.079;366.279;423.291;380.504;332.368;400.958;478.607;702.234;330.595;336.373;1161.421;936.016;422.277;442.84;396.95;339.832;417.598;388.059;412.543;481.685;349.368;307.066;336.219;456.508;667.19;341.206;307.015;393.8
265.5;710.46;318.879;393.079;289.973;748.952;301.158;420.635;454.806;423.807;329.285;330.595;424.657;510.083;345.288;361.548;348.249;426.798;339.832;460.1;569.338;357.579;358.747;349.368;565.083;431.902;385.841;568.283;341.206;391.949;604.546
265.75;564.34;642.204;462.7;346.85;585.198;301.158;572.373;762.202;308.886;490.123;244.08;268.893;527.554;582.538;418.65;607.034;701.681;535.037;580.387;656.171;541.43;572.911;349.368;816.306;500.689;624.27;663.5;341.206;405.657;604.546
266.0;374.207;743.072;393.079;457.426;495.554;473.843;555.231;391.026;388.844;472.118;336.022;324.999;462.874;345.288;474.108;698.803;590.091;674.677;708.226;454.502;386.544;450.547;349.368;307.066;500.689;405.441;671.835;507.442;232.611;393.8
266.25;301.418;743.072;527.405;573.558;495.554;529.57;545.887;434.454;432.615;598.732;427.066;409.751;324.928;478.203;375.785;436.187;505.48;547.263;583.838;388.059;470.128;792.199;483.178;312.845;336.219;493.315;653.453;454.51;409.308;444.513
266.5;618.043;676.051;1730.001;534.104;347.096;479.044;789.214;297.903;308.886;685.436;511.153;689.174;324.928;671.666;395.376;348.249;490.018;1423.83;416.088;491.115;696.169;746.168;503.983;307.066;298.298;627.33;401.336;341.206;376.197;393.8
266.75;301.418;553.76;1194.292;379.644;574.056;380.504;415.252;417.635;308.886;490.123;539.953;406.719;324.928;461.751;280.484;442.84;426.798;1359.734;291.416;456.413;475.495;445.54;349.368;307.066;479.966;414.418;318.059;341.206;471.216;393.8
267.0;491.55;318.879;526.01;382.49;812.158;301.158;332.368;447.116;308.886;696.018;244.08;439.382;526.456;653.451;280.484;348.249;333.73;1610.959;580.387;340.53;439.766;508.946;509.455;307.066;568.019;536.945;458.948;341.206;407.602;474.813
